11,12
12,13
13,14
14,15
15,16
16,17
11,17
17,18
18,19
19,20
20,21
21,22
22,23
18,24
24,25
23,26
25,26
26,27
27,28
28,29
29,30
30,31
31,32
32,33
27,33
33,34
34,35
35,36
36,37
37,38
38,39
34,40
40,41
39,42
41,42
42,43
43,44
44,45
45,46
46,47
47,48
48,49
43,49
49,50
50,51
51,52
52,53
53,54
54,55
50,56
56,57
55,58
57,58
58,59
59,60
60,61
61,62
62,63
63,64
64,65
59,65
65,66
66,67
67,68
68,69
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
4,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
11,17
17,18
18,19
19,20
20,21
21,22
22,23
18,24
24,25
23,26
25,26
26,27
27,28
28,29
29,30
30,31
31,32
32,33
27,33
33,34
34,35
35,36
36,37
37,38
38,39
34,40
40,41
39,42
41,42
42,43
43,44
44,45
45,46
46,47
47,48
48,49
43,49
49,50
50,51
51,52
52,53
53,54
54,55
50,56
56,57
55,58
57,58
58,59
59,60
60,61
61,62
62,63
63,64
64,65
59,65
65,66
66,67
67,68
68,69
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
4,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
11,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
18,24
24,25
25,26
26,27
27,28
28,29
29,30
25,31
31,32
30,33
32,33
33,34
34,35
35,36
36,37
37,38
38,39
39,40
34,40
40,41
41,42
42,43
43,44
44,45
45,46
46,47
41,47
47,48
48,49
49,50
50,51
51,52
52,53
53,54
48,54
54,55
55,56
56,57
57,58
58,59
59,60
55,61
61,62
60,63
62,63
63,64
64,65
65,66
66,67
67,68
68,69
69,70
64,70
70,71
71,72
72,73
73,74
74,75
75,76
76,77
71,77
77,78
78,79
79,80
80,81
81,82
82,83
83,84
78,84
84,85
85,86
86,87
87,88
88,89
89,90
90,91
85,91
91,92
92,93
93,94
94,95
95,96
96,97
97,98
92,98
98,99
99,100
100,101
101,102
102,103
103,104
99,105
105,106
104,107
106,107
107,108
108,109
109,110
110,111
111,112
112,113
113,114
108,114
114,115
115,116
116,117
117,118
118,119
119,120
120,121
115,121
121,122
122,123
123,124
124,125
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
4,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
11,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
18,24
24,25
25,26
26,27
27,28
28,29
29,30
25,31
31,32
30,33
32,33
33,34
34,35
35,36
36,37
37,38
38,39
39,40
34,40
40,41
41,42
42,43
43,44
44,45
45,46
46,47
41,47
47,48
48,49
49,50
50,51
51,52
52,53
53,54
48,54
54,55
55,56
56,57
57,58
58,59
59,60
55,61
61,62
60,63
62,63
63,64
64,65
65,66
66,67
67,68
68,69
69,70
64,70
70,71
71,72
72,73
73,74
74,75
75,76
76,77
71,77
77,78
78,79
79,80
80,81
81,82
82,83
83,84
78,84
84,85
85,86
86,87
87,88
88,89
89,90
90,91
85,91
91,92
92,93
93,94
94,95
95,96
96,97
97,98
92,98
98,99
99,100
100,101
101,102
102,103
103,104
99,105
105,106
104,107
106,107
107,108
108,109
109,110
110,111
111,112
112,113
113,114
108,114
114,115
115,116
116,117
117,118
118,119
119,120
120,121
115,121
121,122
122,123
123,124
124,125
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
4,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
11,17
17,18
18,19
19,20
20,21
21,22
22,23
18,24
24,25
23,26
25,26
26,27
27,28
28,29
29,30
30,31
31,32
32,33
27,33
33,34
34,35
35,36
36,37
37,38
38,39
34,40
40,41
39,42
41,42
42,43
43,44
44,45
45,46
46,47
47,48
48,49
43,49
49,50
50,51
51,52
52,53
53,54
54,55
50,56
56,57
55,58
57,58
58,59
59,60
60,61
61,62
62,63
63,64
64,65
59,65
65,66
66,67
67,68
68,69
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
4,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
11,17
17,18
18,19
19,20
20,21
21,22
22,23
18,24
24,25
23,26
25,26
26,27
27,28
28,29
29,30
30,31
31,32
32,33
27,33
33,34
34,35
35,36
36,37
37,38
38,39
34,40
40,41
39,42
41,42
42,43
43,44
44,45
45,46
46,47
47,48
48,49
43,49
49,50
50,51
51,52
52,53
53,54
54,55
50,56
56,57
55,58
57,58
58,59
59,60
60,61
61,62
62,63
63,64
64,65
59,65
65,66
66,67
67,68
68,69
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
4,13
13,14
12,15
14,15
15,16
16,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
16,25
25,26
24,27
26,27
27,28
28,29
29,30
30,31
31,32
32,33
33,34
34,35
35,36
36,37
28,37
37,38
38,39
39,40
40,41
41,42
42,43
43,44
44,45
45,46
38,47
47,48
46,49
48,49
49,50
50,51
51,52
52,53
53,54
54,55
55,56
56,57
57,58
58,59
50,59
59,60
60,61
61,62
62,63
63,64
64,65
65,66
66,67
67,68
68,69
60,69
69,70
70,71
71,72
72,73
73,74
74,75
75,76
76,77
77,78
78,79
70,79
79,80
80,81
81,82
82,83
83,84
84,85
85,86
86,87
87,88
80,89
89,90
88,91
90,91
91,92
92,93
93,94
94,95
95,96
96,97
97,98
98,99
99,100
100,101
92,101
101,102
102,103
103,104
104,105
105,106
106,107
107,108
108,109
109,110
102,111
111,112
110,113
112,113
113,114
114,115
115,116
116,117
117,118
118,119
119,120
120,121
121,122
122,123
114,123
123,124
124,125
125,126
126,127
127,128
128,129
129,130
130,131
131,132
132,133
124,133
133,134
134,135
135,136
136,137
137,138
138,139
139,140
140,141
141,142
142,143
134,143
143,144
144,145
145,146
146,147
147,148
148,149
149,150
150,151
151,152
144,153
153,154
152,155
154,155
155,156
156,157
157,158
158,159
159,160
160,161
161,162
162,163
163,164
156,165
165,166
164,167
166,167
167,168
168,169
169,170
170,171
171,172
172,173
173,174
174,175
175,176
176,177
168,177
177,178
178,179
179,180
180,181
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
4,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
11,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
18,24
24,25
25,26
26,27
27,28
28,29
29,30
25,31
31,32
30,33
32,33
33,34
34,35
35,36
36,37
37,38
38,39
39,40
34,40
40,41
41,42
42,43
43,44
44,45
45,46
46,47
41,47
47,48
48,49
49,50
50,51
51,52
52,53
53,54
48,54
54,55
55,56
56,57
57,58
58,59
59,60
55,61
61,62
60,63
62,63
63,64
64,65
65,66
66,67
67,68
68,69
69,70
64,70
70,71
71,72
72,73
73,74
74,75
75,76
76,77
71,77
77,78
78,79
79,80
80,81
81,82
82,83
83,84
78,84
84,85
85,86
86,87
87,88
88,89
89,90
90,91
85,91
91,92
92,93
93,94
94,95
95,96
96,97
97,98
92,98
98,99
99,100
100,101
101,102
102,103
103,104
99,105
105,106
104,107
106,107
107,108
108,109
109,110
110,111
111,112
112,113
113,114
108,114
114,115
115,116
116,117
117,118
118,119
119,120
120,121
115,121
121,122
122,123
123,124
124,125
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
4,13
13,14
12,15
14,15
15,16
16,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
24,25
16,25
25,26
26,27
27,28
28,29
29,30
30,31
31,32
32,33
33,34
34,35
26,35
35,36
36,37
37,38
38,39
39,40
40,41
41,42
42,43
43,44
36,45
45,46
44,47
46,47
47,48
48,49
49,50
50,51
51,52
52,53
53,54
54,55
55,56
56,57
48,57
57,58
58,59
59,60
60,61
61,62
62,63
63,64
64,65
65,66
58,67
67,68
66,69
68,69
69,70
70,71
71,72
72,73
73,74
74,75
75,76
76,77
77,78
78,79
70,79
79,80
80,81
81,82
82,83
83,84
84,85
85,86
86,87
87,88
80,89
89,90
88,91
90,91
91,92
92,93
93,94
94,95
95,96
96,97
97,98
98,99
99,100
100,101
92,101
101,102
102,103
103,104
104,105
105,106
106,107
107,108
108,109
109,110
110,111
102,111
111,112
112,113
113,114
114,115
115,116
116,117
117,118
118,119
119,120
120,121
112,121
121,122
122,123
123,124
124,125
125,126
126,127
127,128
128,129
129,130
130,131
122,131
131,132
132,133
133,134
134,135
135,136
136,137
137,138
138,139
139,140
140,141
132,141
141,142
142,143
143,144
144,145
145,146
146,147
147,148
148,149
149,150
142,151
151,152
150,153
152,153
153,154
154,155
155,156
156,157
157,158
158,159
159,160
160,161
161,162
162,163
154,163
163,164
164,165
165,166
166,167
167,168
168,169
169,170
170,171
171,172
164,173
173,174
172,175
174,175
175,176
176,177
177,178
178,179
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
4,13
13,14
12,15
14,15
15,16
16,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
24,25
16,25
25,26
26,27
27,28
28,29
29,30
30,31
31,32
32,33
33,34
34,35
26,35
35,36
36,37
37,38
38,39
39,40
40,41
41,42
42,43
43,44
36,45
45,46
44,47
46,47
47,48
48,49
49,50
50,51
51,52
52,53
53,54
54,55
55,56
56,57
48,57
57,58
58,59
59,60
60,61
61,62
62,63
63,64
64,65
65,66
58,67
67,68
66,69
68,69
69,70
70,71
71,72
72,73
73,74
74,75
75,76
76,77
77,78
78,79
70,79
79,80
80,81
81,82
82,83
83,84
84,85
85,86
86,87
87,88
80,89
89,90
88,91
90,91
91,92
92,93
93,94
94,95
95,96
96,97
97,98
98,99
99,100
100,101
92,101
101,102
102,103
103,104
104,105
105,106
106,107
107,108
108,109
109,110
110,111
102,111
111,112
112,113
113,114
114,115
115,116
116,117
117,118
118,119
119,120
120,121
112,121
121,122
122,123
123,124
124,125
125,126
126,127
127,128
128,129
129,130
130,131
122,131
131,132
132,133
133,134
134,135
135,136
136,137
137,138
138,139
139,140
140,141
132,141
141,142
142,143
143,144
144,145
145,146
146,147
147,148
148,149
149,150
142,151
151,152
150,153
152,153
153,154
154,155
155,156
156,157
157,158
158,159
159,160
160,161
161,162
162,163
154,163
163,164
164,165
165,166
166,167
167,168
168,169
169,170
170,171
171,172
172,173
164,173
173,174
174,175
175,176
176,177
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
4,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
11,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
18,24
24,25
25,26
26,27
27,28
28,29
29,30
25,31
31,32
30,33
32,33
33,34
34,35
35,36
36,37
37,38
38,39
39,40
34,40
40,41
41,42
42,43
43,44
44,45
45,46
46,47
41,47
47,48
48,49
49,50
50,51
51,52
52,53
53,54
48,54
54,55
55,56
56,57
57,58
58,59
59,60
55,61
61,62
60,63
62,63
63,64
64,65
65,66
66,67
67,68
68,69
69,70
64,70
70,71
71,72
72,73
73,74
74,75
75,76
76,77
71,77
77,78
78,79
79,80
80,81
81,82
82,83
83,84
78,84
84,85
85,86
86,87
87,88
88,89
89,90
90,91
85,91
91,92
92,93
93,94
94,95
95,96
96,97
97,98
92,98
98,99
99,100
100,101
101,102
102,103
103,104
99,105
105,106
104,107
106,107
107,108
108,109
109,110
110,111
111,112
112,113
113,114
108,114
114,115
115,116
116,117
117,118
118,119
119,120
120,121
115,121
121,122
122,123
123,124
124,125
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
4,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
11,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
18,24
24,25
25,26
26,27
27,28
28,29
29,30
25,31
31,32
30,33
32,33
33,34
34,35
35,36
36,37
37,38
38,39
39,40
34,40
40,41
41,42
42,43
43,44
44,45
45,46
46,47
41,47
47,48
48,49
49,50
50,51
51,52
52,53
53,54
48,54
54,55
55,56
56,57
57,58
58,59
59,60
55,61
61,62
60,63
62,63
63,64
64,65
65,66
66,67
67,68
68,69
69,70
64,70
70,71
71,72
72,73
73,74
74,75
75,76
76,77
71,77
77,78
78,79
79,80
80,81
81,82
82,83
83,84
78,84
84,85
85,86
86,87
87,88
88,89
89,90
90,91
85,91
91,92
92,93
93,94
94,95
95,96
96,97
97,98
92,98
98,99
99,100
100,101
101,102
102,103
103,104
99,105
105,106
104,107
106,107
107,108
108,109
109,110
110,111
111,112
112,113
113,114
108,114
114,115
115,116
116,117
117,118
118,119
119,120
120,121
115,121
121,122
122,123
123,124
124,125
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
4,13
13,14
12,15
14,15
15,16
16,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
24,25
16,25
25,26
26,27
27,28
28,29
29,30
30,31
31,32
32,33
33,34
34,35
26,35
35,36
36,37
37,38
38,39
39,40
40,41
41,42
42,43
43,44
36,45
45,46
44,47
46,47
47,48
48,49
49,50
50,51
51,52
52,53
53,54
54,55
55,56
56,57
48,57
57,58
58,59
59,60
60,61
61,62
62,63
63,64
64,65
65,66
66,67
58,67
67,68
68,69
69,70
70,71
71,72
72,73
73,74
74,75
75,76
76,77
68,77
77,78
78,79
79,80
80,81
81,82
82,83
83,84
84,85
85,86
78,87
87,88
86,89
88,89
89,90
90,91
91,92
92,93
93,94
94,95
95,96
96,97
97,98
98,99
90,99
99,100
100,101
101,102
102,103
103,104
104,105
105,106
106,107
107,108
108,109
100,109
109,110
110,111
111,112
112,113
113,114
114,115
115,116
116,117
117,118
118,119
110,119
119,120
120,121
121,122
122,123
123,124
124,125
125,126
126,127
127,128
128,129
120,129
129,130
130,131
131,132
132,133
133,134
134,135
135,136
136,137
137,138
138,139
130,139
139,140
140,141
141,142
142,143
143,144
144,145
145,146
146,147
147,148
140,149
149,150
148,151
150,151
151,152
152,153
153,154
154,155
155,156
156,157
157,158
158,159
159,160
160,161
152,161
161,162
162,163
163,164
164,165
165,166
166,167
167,168
168,169
169,170
170,171
162,171
171,172
172,173
173,174
174,175
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
4,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
11,17
17,18
18,19
19,20
20,21
21,22
22,23
18,24
24,25
23,26
25,26
26,27
27,28
28,29
29,30
30,31
31,32
32,33
27,33
33,34
34,35
35,36
36,37
37,38
38,39
34,40
40,41
39,42
41,42
42,43
43,44
44,45
45,46
46,47
47,48
48,49
43,49
49,50
50,51
51,52
52,53
53,54
54,55
50,56
56,57
55,58
57,58
58,59
59,60
60,61
61,62
62,63
63,64
64,65
59,65
65,66
66,67
67,68
68,69
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
4,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
11,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
18,24
24,25
25,26
26,27
27,28
28,29
29,30
25,31
31,32
30,33
32,33
33,34
34,35
35,36
36,37
37,38
38,39
39,40
34,40
40,41
41,42
42,43
43,44
44,45
45,46
46,47
41,47
47,48
48,49
49,50
50,51
51,52
52,53
53,54
48,54
54,55
55,56
56,57
57,58
58,59
59,60
55,61
61,62
60,63
62,63
63,64
64,65
65,66
66,67
67,68
68,69
69,70
64,70
70,71
71,72
72,73
73,74
74,75
75,76
76,77
71,77
77,78
78,79
79,80
80,81
81,82
82,83
83,84
78,84
84,85
85,86
86,87
87,88
88,89
89,90
90,91
85,91
91,92
92,93
93,94
94,95
95,96
96,97
97,98
92,98
98,99
99,100
100,101
101,102
102,103
103,104
99,105
105,106
104,107
106,107
107,108
108,109
109,110
110,111
111,112
112,113
113,114
108,114
114,115
115,116
116,117
117,118
118,119
119,120
120,121
115,121
121,122
122,123
123,124
124,125
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
4,13
13,14
12,15
14,15
15,16
16,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
24,25
16,25
25,26
26,27
27,28
28,29
29,30
30,31
31,32
32,33
33,34
26,35
35,36
34,37
36,37
37,38
38,39
39,40
40,41
41,42
42,43
43,44
44,45
45,46
38,47
47,48
46,49
48,49
49,50
50,51
51,52
52,53
53,54
54,55
55,56
56,57
57,58
58,59
50,59
59,60
60,61
61,62
62,63
63,64
64,65
65,66
66,67
67,68
68,69
60,69
69,70
70,71
71,72
72,73
73,74
74,75
75,76
76,77
77,78
78,79
70,79
79,80
80,81
81,82
82,83
83,84
84,85
85,86
86,87
87,88
80,89
89,90
88,91
90,91
91,92
92,93
93,94
94,95
95,96
96,97
97,98
98,99
99,100
100,101
92,101
101,102
102,103
103,104
104,105
105,106
106,107
107,108
108,109
109,110
110,111
102,111
111,112
112,113
113,114
114,115
115,116
116,117
117,118
118,119
119,120
120,121
112,121
121,122
122,123
123,124
124,125
125,126
126,127
127,128
128,129
129,130
130,131
122,131
131,132
132,133
133,134
134,135
135,136
136,137
137,138
138,139
139,140
140,141
132,141
141,142
142,143
143,144
144,145
145,146
146,147
147,148
148,149
149,150
142,151
151,152
150,153
152,153
153,154
154,155
155,156
156,157
157,158
158,159
159,160
160,161
161,162
162,163
154,163
163,164
164,165
165,166
166,167
167,168
168,169
169,170
170,171
171,172
172,173
164,173
173,174
174,175
175,176
176,177
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
4,13
13,14
12,15
14,15
15,16
16,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
16,25
25,26
24,27
26,27
27,28
28,29
29,30
30,31
31,32
32,33
33,34
34,35
35,36
36,37
28,37
37,38
38,39
39,40
40,41
41,42
42,43
43,44
44,45
45,46
38,47
47,48
46,49
48,49
49,50
50,51
51,52
52,53
53,54
54,55
55,56
56,57
57,58
58,59
50,59
59,60
60,61
61,62
62,63
63,64
64,65
65,66
66,67
67,68
68,69
60,69
69,70
70,71
71,72
72,73
73,74
74,75
75,76
76,77
77,78
78,79
70,79
79,80
80,81
81,82
82,83
83,84
84,85
85,86
86,87
87,88
80,89
89,90
88,91
90,91
91,92
92,93
93,94
94,95
95,96
96,97
97,98
98,99
99,100
100,101
92,101
101,102
102,103
103,104
104,105
105,106
106,107
107,108
108,109
109,110
110,111
102,111
111,112
112,113
113,114
114,115
115,116
116,117
117,118
118,119
119,120
120,121
112,121
121,122
122,123
123,124
124,125
125,126
126,127
127,128
128,129
129,130
130,131
122,131
131,132
132,133
133,134
134,135
135,136
136,137
137,138
138,139
139,140
140,141
132,141
141,142
142,143
143,144
144,145
145,146
146,147
147,148
148,149
149,150
142,151
151,152
150,153
152,153
153,154
154,155
155,156
156,157
157,158
158,159
159,160
160,161
161,162
162,163
154,163
163,164
164,165
165,166
166,167
167,168
168,169
169,170
170,171
171,172
172,173
164,173
173,174
174,175
175,176
176,177
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
4,13
13,14
12,15
14,15
15,16
16,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
24,25
16,25
25,26
26,27
27,28
28,29
29,30
30,31
31,32
32,33
33,34
34,35
26,35
35,36
36,37
37,38
38,39
39,40
40,41
41,42
42,43
43,44
36,45
45,46
44,47
46,47
47,48
48,49
49,50
50,51
51,52
52,53
53,54
54,55
55,56
48,57
57,58
56,59
58,59
59,60
60,61
61,62
62,63
63,64
64,65
65,66
66,67
67,68
68,69
60,69
69,70
70,71
71,72
72,73
73,74
74,75
75,76
76,77
77,78
78,79
70,79
79,80
80,81
81,82
82,83
83,84
84,85
85,86
86,87
87,88
80,89
89,90
88,91
90,91
91,92
92,93
93,94
94,95
95,96
96,97
97,98
98,99
99,100
100,101
92,101
101,102
102,103
103,104
104,105
105,106
106,107
107,108
108,109
109,110
102,111
111,112
110,113
112,113
113,114
114,115
115,116
116,117
117,118
118,119
119,120
120,121
121,122
122,123
114,123
123,124
124,125
125,126
126,127
127,128
128,129
129,130
130,131
131,132
132,133
124,133
133,134
134,135
135,136
136,137
137,138
138,139
139,140
140,141
141,142
